name,NaPS,sorbent,solvent,energy,iteration,electronic_scf,vdw,oxidation_states
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.325430120274,0.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.3372850815445,35.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.3373646128031,36.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.3374627845534,37.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.3375221941939,38.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.3375640289174,40.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.337576816106,41.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.3376025780884,42.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.3376113074412,43.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
Na2S2@FeN4-glyme-vdw,Na2S2,FeN4_vdw,Glyme,-657.3376357975247,44.0,False,True,"{'C': [0.031, 0.021, 0.024, 0.024, 0.027, 0.002, 0.026, 0.023, 0.119, 0.03, 0.028, 0.027, 0.034, 0.03, -0.009, 0.036, 0.033, 0.017, 0.118, 0.03, 0.025, 0.026, 0.023, 0.035, 0.033, 0.026, 0.028, 0.027, 0.116, 0.025, 0.029, 0.131, 0.039, 0.022, 0.032, 0.025, 0.036, 0.012, 0.028, 0.026, 0.109, 0.035, 0.027, 0.03, 0.03, 0.027, 0.03, 0.026, 0.021, 0.136, 0.025, 0.028, 0.038, 0.118, 0.026, 0.027, 0.028, -0.027, 0.021, 0.034, 0.121, 0.031, 0.033, 0.034, 0.027, 0.013], 'N': [-0.134, -0.126, -0.131, -0.128], 'Fe': [0.004], 'S': [-0.54, -0.074], 'Na': [0.899, 0.901]}"
