name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@FeN4,Na2S2,FeN4,S–Na–S,45.62,Vacuum,True,False,2,45.62,0.56,0.39,0.39,nan
Na2S2@FeN4,Na2S2,FeN4,S–Na–Na,26.39,Vacuum,True,False,4,26.16,2.77,2.39,1.38,0.11
Na2S2@FeN4,Na2S2,FeN4,Na–S–Na,127.23,Vacuum,True,False,2,127.23,6.70,4.74,4.74,nan
Na2S2@FeN4,Na2S2,FeN4,S–S–Na,67.19,Vacuum,True,False,4,66.99,3.55,3.07,1.77,0.25
Na2S2@FeN4-PC,Na2S2,FeN4,S–S–Na,87.54,PC,False,False,2,87.54,0.12,0.09,0.09,nan
Na2S2@FeN4-PC,Na2S2,FeN4,Na–S–Na,157.57,PC,False,False,1,157.57,nan,0.00,nan,nan
Na2S2@FeN4-glyme,Na2S2,FeN4,S–S–Na,68.29,Glyme,False,False,4,68.21,3.66,3.17,1.83,0.02
Na2S2@FeN4-glyme,Na2S2,FeN4,S–Na–S,43.42,Glyme,False,False,2,43.42,0.22,0.16,0.16,nan
Na2S2@FeN4-glyme,Na2S2,FeN4,Na–S–Na,131.19,Glyme,False,False,2,131.19,7.83,5.54,5.54,nan
Na2S2@FeN4-glyme,Na2S2,FeN4,S–Na–Na,24.40,Glyme,False,False,4,24.35,3.20,2.77,1.60,0.01
Na2S4@FeN4,Na2S4,FeN4,S–Na–Na,48.75,Vacuum,True,False,8,45.63,11.84,11.07,4.18,1.80
Na2S4@FeN4,Na2S4,FeN4,S–Na–S,55.84,Vacuum,True,False,12,46.94,23.07,22.09,6.66,0.82
Na2S4@FeN4,Na2S4,FeN4,S–S–S,110.61,Vacuum,True,False,2,110.61,1.56,1.10,1.10,nan
Na2S4@FeN4,Na2S4,FeN4,Na–S–Na,82.50,Vacuum,True,False,4,82.07,13.57,11.75,6.78,0.19
Na2S4@FeN4,Na2S4,FeN4,S–S–Na,71.35,Vacuum,True,False,12,70.08,20.29,19.43,5.86,0.71
Na2S4@FeN4-PC,Na2S4,FeN4,S–Na–S,33.28,PC,False,False,4,28.28,10.32,8.94,5.16,1.99
Na2S4@FeN4-PC,Na2S4,FeN4,Na–S–Na,150.17,PC,False,False,2,150.17,1.83,1.30,1.30,nan
Na2S4@FeN4-PC,Na2S4,FeN4,S–S–S,114.10,PC,False,False,2,114.10,2.09,1.48,1.48,nan
Na2S4@FeN4-PC,Na2S4,FeN4,S–S–Na,89.91,PC,False,False,8,78.89,28.95,27.08,10.24,2.02
Na2S4@FeN4-glyme,Na2S4,FeN4,S–Na–Na,40.84,Glyme,False,False,7,37.64,16.20,15.00,6.12,1.47
Na2S4@FeN4-glyme,Na2S4,FeN4,S–Na–S,54.38,Glyme,False,False,9,41.77,21.62,20.39,7.21,1.02
Na2S4@FeN4-glyme,Na2S4,FeN4,Na–S–Na,109.10,Glyme,False,False,3,107.55,18.65,15.23,10.77,0.37
Na2S4@FeN4-glyme,Na2S4,FeN4,S–S–S,110.28,Glyme,False,False,2,110.28,1.60,1.13,1.13,nan
Na2S4@FeN4-glyme,Na2S4,FeN4,S–S–Na,76.31,Glyme,False,False,11,73.92,21.45,20.45,6.47,1.60
Na2S6@FeN4,Na2S6,FeN4,S–Na–Na,63.82,Vacuum,True,False,10,49.32,22.79,21.62,7.21,1.35
Na2S6@FeN4,Na2S6,FeN4,S–Na–S,61.14,Vacuum,True,False,20,65.72,21.11,20.57,4.72,-0.07
Na2S6@FeN4,Na2S6,FeN4,Na–S–Na,72.69,Vacuum,True,False,4,72.70,11.33,9.81,5.66,-0.00
Na2S6@FeN4,Na2S6,FeN4,S–S–Na,75.81,Vacuum,True,False,24,70.46,25.18,24.65,5.14,0.62
Na2S6@FeN4,Na2S6,FeN4,S–S–S,76.00,Vacuum,True,False,10,98.75,36.39,34.52,11.51,-0.42
Na2S6@FeN4-PC,Na2S6,FeN4,S–S–S,111.71,PC,False,False,4,111.70,0.72,0.62,0.36,0.01
Na2S6@FeN4-PC,Na2S6,FeN4,S–S–Na,108.54,PC,False,False,6,108.19,3.94,3.59,1.61,0.51
Na2S6@FeN4-PC,Na2S6,FeN4,S–Na–S,62.66,PC,False,False,2,62.66,0.19,0.13,0.13,nan
Na2S6@FeN4-glyme,Na2S6,FeN4,S–Na–S,58.25,Glyme,False,False,20,64.21,19.92,19.41,4.45,0.31
Na2S6@FeN4-glyme,Na2S6,FeN4,Na–S–Na,98.98,Glyme,False,False,4,98.44,15.08,13.06,7.54,0.05
Na2S6@FeN4-glyme,Na2S6,FeN4,S–S–Na,75.88,Glyme,False,False,28,59.76,28.34,27.83,5.36,1.34
Na2S6@FeN4-glyme,Na2S6,FeN4,S–S–S,77.27,Glyme,False,False,14,83.68,30.02,28.93,8.02,-0.67
Na2S6@FeN4-glyme,Na2S6,FeN4,S–Na–Na,49.93,Glyme,False,False,10,42.70,20.98,19.91,6.64,1.35
Na2S8@FeN4,Na2S8,FeN4,S–Na–Na,62.74,Vacuum,False,False,15,58.12,14.44,13.95,3.73,1.20
Na2S8@FeN4,Na2S8,FeN4,Na–S–Na,59.61,Vacuum,False,False,7,57.33,9.65,8.94,3.65,-0.00
Na2S8@FeN4,Na2S8,FeN4,S–S–Na,72.82,Vacuum,False,False,30,72.52,23.24,22.85,4.24,0.26
Na2S8@FeN4,Na2S8,FeN4,S–S–S,76.02,Vacuum,False,False,10,87.33,36.47,34.60,11.53,-0.27
Na2S8@FeN4,Na2S8,FeN4,S–Na–S,81.42,Vacuum,False,False,49,83.07,36.33,35.95,5.19,0.01
Na2S8@FeN4-PC,Na2S8,FeN4,S–S–Na,89.88,PC,False,False,2,89.88,8.02,5.67,5.67,nan
Na2S8@FeN4-PC,Na2S8,FeN4,S–Na–Na,64.11,PC,False,False,1,64.11,nan,0.00,nan,nan
Na2S8@FeN4-PC,Na2S8,FeN4,S–S–S,85.76,PC,False,False,6,111.19,40.97,37.40,16.73,-0.96
Na2S8@FeN4-glyme,Na2S8,FeN4,S–Na–S,71.10,Glyme,False,False,38,80.27,30.35,29.95,4.92,-0.12
Na2S8@FeN4-glyme,Na2S8,FeN4,Na–S–Na,70.89,Glyme,False,False,5,62.67,13.87,12.41,6.20,0.55
Na2S8@FeN4-glyme,Na2S8,FeN4,S–S–Na,73.46,Glyme,False,False,29,74.15,23.46,23.06,4.36,0.41
Na2S8@FeN4-glyme,Na2S8,FeN4,S–S–S,89.12,Glyme,False,False,13,109.45,37.11,35.65,10.29,-0.79
Na2S8@FeN4-glyme,Na2S8,FeN4,S–Na–Na,59.64,Glyme,False,False,13,57.89,13.57,13.04,3.76,0.67
Na2S@FeN4,Na2S,FeN4,Na–S–Na,108.53,Vacuum,True,False,1,108.53,nan,0.00,nan,nan
Na2S@FeN4,Na2S,FeN4,S–Na–Na,35.74,Vacuum,True,False,2,35.74,0.28,0.20,0.20,nan
Na2S@FeN4-PC,Na2S,FeN4,Na–S–Na,107.33,PC,True,False,1,107.33,nan,0.00,nan,nan
Na2S@FeN4-PC,Na2S,FeN4,S–Na–Na,36.34,PC,True,False,2,36.34,0.86,0.60,0.60,nan
Na2S@FeN4-glyme,Na2S,FeN4,S–Na–Na,35.71,Glyme,True,False,2,35.71,0.21,0.15,0.15,nan
Na2S@FeN4-glyme,Na2S,FeN4,Na–S–Na,108.58,Glyme,True,False,1,108.58,nan,0.00,nan,nan
