name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@NiS2,Na2S2,NiS2,S–Ni–S,103.24,Vacuum,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S2@NiS2,Na2S2,NiS2,Ni–S–S,104.56,Vacuum,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S2@NiS2,Na2S2,NiS2,Ni–S–Ni,113.91,Vacuum,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S2@NiS2-PC,Na2S2,NiS2,S–Ni–S,103.24,PC,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S2@NiS2-PC,Na2S2,NiS2,Ni–S–S,104.56,PC,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S2@NiS2-PC,Na2S2,NiS2,Ni–S–Ni,113.91,PC,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S2@NiS2-glyme,Na2S2,NiS2,S–Ni–S,103.24,Glyme,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S2@NiS2-glyme,Na2S2,NiS2,Ni–S–S,104.56,Glyme,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S2@NiS2-glyme,Na2S2,NiS2,Ni–S–Ni,113.91,Glyme,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S4@NiS2,Na2S4,NiS2,Ni–S–Ni,113.91,Vacuum,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S4@NiS2,Na2S4,NiS2,Ni–S–S,104.56,Vacuum,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S4@NiS2,Na2S4,NiS2,S–Ni–S,103.24,Vacuum,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S4@NiS2-PC,Na2S4,NiS2,S–Ni–S,103.24,PC,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S4@NiS2-PC,Na2S4,NiS2,Ni–S–S,104.56,PC,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S4@NiS2-PC,Na2S4,NiS2,Ni–S–Ni,113.91,PC,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S4@NiS2-glyme,Na2S4,NiS2,Ni–S–S,104.56,Glyme,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S4@NiS2-glyme,Na2S4,NiS2,S–Ni–S,103.24,Glyme,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S4@NiS2-glyme,Na2S4,NiS2,Ni–S–Ni,113.91,Glyme,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S6@NiS2,Na2S6,NiS2,S–Ni–S,103.24,Vacuum,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S6@NiS2,Na2S6,NiS2,Ni–S–Ni,113.91,Vacuum,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S6@NiS2,Na2S6,NiS2,Ni–S–S,104.56,Vacuum,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S6@NiS2-PC,Na2S6,NiS2,Ni–S–Ni,113.91,PC,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S6@NiS2-PC,Na2S6,NiS2,Ni–S–S,104.56,PC,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S6@NiS2-PC,Na2S6,NiS2,S–Ni–S,103.24,PC,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S6@NiS2-glyme,Na2S6,NiS2,Ni–S–Ni,113.91,Glyme,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S6@NiS2-glyme,Na2S6,NiS2,Ni–S–S,104.56,Glyme,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S6@NiS2-glyme,Na2S6,NiS2,S–Ni–S,103.24,Glyme,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S8@NiS2,Na2S8,NiS2,Ni–S–Ni,113.91,Vacuum,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S8@NiS2,Na2S8,NiS2,Ni–S–S,104.56,Vacuum,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S8@NiS2,Na2S8,NiS2,S–Ni–S,103.24,Vacuum,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S8@NiS2-PC,Na2S8,NiS2,S–Ni–S,103.24,PC,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S8@NiS2-PC,Na2S8,NiS2,Ni–S–S,104.56,PC,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S8@NiS2-PC,Na2S8,NiS2,Ni–S–Ni,113.91,PC,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S8@NiS2-glyme,Na2S8,NiS2,Ni–S–S,104.56,Glyme,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S8@NiS2-glyme,Na2S8,NiS2,S–Ni–S,103.24,Glyme,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S8@NiS2-glyme,Na2S8,NiS2,Ni–S–Ni,113.91,Glyme,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S@NiS2,Na2S,NiS2,Ni–S–S,104.56,Vacuum,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S@NiS2,Na2S,NiS2,S–Ni–S,103.24,Vacuum,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S@NiS2,Na2S,NiS2,Ni–S–Ni,113.91,Vacuum,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S@NiS2-PC,Na2S,NiS2,S–Ni–S,103.24,PC,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S@NiS2-PC,Na2S,NiS2,Ni–S–S,104.56,PC,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S@NiS2-PC,Na2S,NiS2,Ni–S–Ni,113.91,PC,False,False,93,113.91,0.00,0.00,0.00,0.49
Na2S@NiS2-glyme,Na2S,NiS2,S–Ni–S,103.24,Glyme,False,False,239,93.58,32.56,32.49,2.11,1.92
Na2S@NiS2-glyme,Na2S,NiS2,Ni–S–S,104.56,Glyme,False,False,59,104.56,0.00,0.00,0.00,-1.02
Na2S@NiS2-glyme,Na2S,NiS2,Ni–S–Ni,113.91,Glyme,False,False,93,113.91,0.00,0.00,0.00,0.49
