name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@NiS2,Na2S2,NiS2,S–S–Na,66.54,Vacuum,False,False,4,66.23,2.81,2.44,1.41,0.61
Na2S2@NiS2,Na2S2,NiS2,Na–S–Na,133.06,Vacuum,False,False,2,133.06,5.61,3.97,3.97,nan
Na2S2@NiS2,Na2S2,NiS2,S–Na–S,46.92,Vacuum,False,False,2,46.92,0.88,0.62,0.62,nan
Na2S2@NiS2-glyme,Na2S2,NiS2,S–S–Na,68.01,Glyme,False,False,2,68.01,0.09,0.06,0.06,nan
Na2S2@NiS2-glyme,Na2S2,NiS2,S–Na–S,43.99,Glyme,False,False,1,43.99,nan,0.00,nan,nan
Na2S4@NiS2,Na2S4,NiS2,S–Na–Na,51.11,Vacuum,False,False,5,49.57,4.23,3.78,1.89,2.10
Na2S4@NiS2,Na2S4,NiS2,Na–S–Na,81.51,Vacuum,False,False,2,81.51,0.09,0.07,0.07,nan
Na2S4@NiS2,Na2S4,NiS2,S–S–Na,78.49,Vacuum,False,False,5,82.22,9.68,8.66,4.33,-0.44
Na2S4@NiS2,Na2S4,NiS2,S–Na–S,82.76,Vacuum,False,False,4,93.87,26.35,22.82,13.17,-1.87
Na2S4@NiS2-glyme,Na2S4,NiS2,S–S–Na,101.74,Glyme,False,False,2,101.74,9.45,6.68,6.68,nan
Na2S4@NiS2-glyme,Na2S4,NiS2,S–S–S,107.12,Glyme,False,False,2,107.12,2.73,1.93,1.93,nan
Na2S4@NiS2-glyme,Na2S4,NiS2,Na–S–Na,153.72,Glyme,False,False,1,153.72,nan,0.00,nan,nan
Na2S6@NiS2,Na2S6,NiS2,S–S–Na,67.02,Vacuum,False,False,4,67.13,1.29,1.12,0.65,-0.50
Na2S6@NiS2,Na2S6,NiS2,Na–S–Na,133.92,Vacuum,False,False,2,133.92,2.02,1.43,1.43,nan
Na2S6@NiS2,Na2S6,NiS2,S–Na–S,92.33,Vacuum,False,False,4,88.55,53.93,46.70,26.96,0.07
Na2S6@NiS2-glyme,Na2S6,NiS2,S–S–Na,68.83,Glyme,False,False,2,68.83,1.37,0.97,0.97,nan
Na2S6@NiS2-glyme,Na2S6,NiS2,S–Na–S,42.34,Glyme,False,False,1,42.34,nan,0.00,nan,nan
Na2S8@NiS2,Na2S8,NiS2,Na–S–Na,87.26,Vacuum,False,False,1,87.26,nan,0.00,nan,nan
Na2S8@NiS2,Na2S8,NiS2,S–S–Na,106.71,Vacuum,False,False,4,106.30,12.41,10.74,6.20,0.05
Na2S8@NiS2,Na2S8,NiS2,S–Na–S,105.87,Vacuum,False,False,4,99.87,29.17,25.27,14.59,1.13
Na2S8@NiS2-glyme,Na2S8,NiS2,S–S–Na,106.28,Glyme,False,False,1,106.28,nan,0.00,nan,nan
