name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@TiO2,Na2S2,TiO2,S–S–Na,68.79,Vacuum,True,False,4,67.36,14.15,12.26,7.08,0.59
Na2S2@TiO2,Na2S2,TiO2,Na–S–Na,100.64,Vacuum,True,False,2,100.64,12.45,8.81,8.81,nan
Na2S2@TiO2,Na2S2,TiO2,S–Na–S,42.41,Vacuum,True,False,2,42.41,4.05,2.86,2.86,nan
Na2S2@TiO2,Na2S2,TiO2,S–Na–Na,39.68,Vacuum,True,False,4,37.45,6.52,5.65,3.26,1.55
Na2S2@TiO2-glyme,Na2S2,TiO2,S–S–Na,68.90,Glyme,False,False,4,67.41,14.48,12.54,7.24,0.61
Na2S2@TiO2-glyme,Na2S2,TiO2,Na–S–Na,101.35,Glyme,False,False,2,101.35,12.57,8.89,8.89,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,S–Na–S,42.21,Glyme,False,False,2,42.21,4.22,2.98,2.98,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,S–Na–Na,39.33,Glyme,False,False,4,37.02,6.65,5.76,3.32,1.59
Na2S4@TiO2,Na2S4,TiO2,S–Na–Na,47.75,Vacuum,True,False,8,46.14,8.36,7.82,2.96,0.41
Na2S4@TiO2,Na2S4,TiO2,S–Na–S,57.32,Vacuum,True,False,12,49.47,23.11,22.13,6.67,0.57
Na2S4@TiO2,Na2S4,TiO2,S–S–S,112.58,Vacuum,True,False,2,112.58,0.07,0.05,0.05,nan
Na2S4@TiO2,Na2S4,TiO2,Na–S–Na,84.49,Vacuum,True,False,4,84.48,3.71,3.21,1.85,0.00
Na2S4@TiO2,Na2S4,TiO2,S–S–Na,71.24,Vacuum,True,False,12,70.37,18.83,18.03,5.43,0.12
Na2S4@TiO2-PC,Na2S4,TiO2,S–S–Na,92.33,PC,False,False,2,92.33,0.64,0.45,0.45,nan
Na2S4@TiO2-glyme,Na2S4,TiO2,S–Na–S,56.70,Glyme,False,False,12,49.07,22.84,21.87,6.59,0.57
Na2S4@TiO2-glyme,Na2S4,TiO2,S–S–S,112.90,Glyme,False,False,2,112.90,0.00,0.00,0.00,nan
Na2S4@TiO2-glyme,Na2S4,TiO2,Na–S–Na,85.22,Glyme,False,False,4,85.22,3.51,3.04,1.76,0.00
Na2S4@TiO2-glyme,Na2S4,TiO2,S–S–Na,71.45,Glyme,False,False,12,70.60,18.70,17.91,5.40,0.10
Na2S4@TiO2-glyme,Na2S4,TiO2,S–Na–Na,47.39,Glyme,False,False,8,45.88,7.99,7.48,2.83,0.38
Na2S6@TiO2,Na2S6,TiO2,S–S–S,117.45,Vacuum,True,False,2,117.45,4.10,2.90,2.90,nan
Na2S6@TiO2,Na2S6,TiO2,S–Na–Na,75.03,Vacuum,True,False,9,39.04,56.50,53.27,18.83,0.91
Na2S6@TiO2,Na2S6,TiO2,S–Na–S,90.02,Vacuum,True,False,18,92.26,44.37,43.12,10.46,0.06
Na2S6@TiO2,Na2S6,TiO2,Na–S–Na,104.25,Vacuum,True,False,3,104.54,7.79,6.36,4.50,-0.17
Na2S6@TiO2,Na2S6,TiO2,S–S–Na,70.42,Vacuum,True,False,12,69.23,14.84,14.20,4.28,0.29
