name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@graphene_vdw,Na2S2,graphene_vdw,S–S–Na,67.40,Vacuum,True,True,4,67.39,0.20,0.18,0.10,0.04
Na2S2@graphene_vdw,Na2S2,graphene_vdw,Na–S–Na,105.96,Vacuum,True,True,2,105.96,0.28,0.20,0.20,nan
Na2S2@graphene_vdw,Na2S2,graphene_vdw,S–Na–S,45.20,Vacuum,True,True,2,45.20,0.04,0.03,0.03,nan
Na2S2@graphene_vdw-glyme,Na2S2,graphene_vdw,S–S–Na,68.30,Glyme,True,True,4,68.28,0.08,0.07,0.04,0.39
Na2S2@graphene_vdw-glyme,Na2S2,graphene_vdw,Na–S–Na,134.93,Glyme,True,True,2,134.93,0.19,0.13,0.13,nan
Na2S2@graphene_vdw-glyme,Na2S2,graphene_vdw,S–Na–S,43.41,Glyme,True,True,2,43.41,0.03,0.02,0.02,nan
Na2S4@graphene_vdw,Na2S4,graphene_vdw,S–Na–S,88.50,Vacuum,False,True,2,88.50,0.01,0.00,0.00,nan
Na2S4@graphene_vdw,Na2S4,graphene_vdw,S–S–S,109.43,Vacuum,False,True,2,109.43,0.03,0.02,0.02,nan
Na2S4@graphene_vdw,Na2S4,graphene_vdw,Na–S–Na,84.50,Vacuum,False,True,2,84.50,0.03,0.02,0.02,nan
Na2S4@graphene_vdw,Na2S4,graphene_vdw,S–S–Na,83.06,Vacuum,False,True,4,83.06,9.91,8.58,4.96,-0.00
Na2S4@graphene_vdw-PC,Na2S4,graphene_vdw,S–S–S,106.64,PC,False,True,2,106.64,0.00,0.00,0.00,nan
Na2S4@graphene_vdw-glyme,Na2S4,graphene_vdw,S–Na–S,73.28,Glyme,False,True,2,73.28,0.05,0.04,0.04,nan
Na2S4@graphene_vdw-glyme,Na2S4,graphene_vdw,Na–S–Na,104.71,Glyme,False,True,2,104.71,0.11,0.08,0.08,nan
Na2S4@graphene_vdw-glyme,Na2S4,graphene_vdw,S–S–Na,87.31,Glyme,False,True,4,87.32,0.49,0.43,0.25,-0.10
Na2S6@graphene_vdw,Na2S6,graphene_vdw,S–Na–S,84.84,Vacuum,True,True,6,80.38,13.49,12.31,5.51,0.68
Na2S6@graphene_vdw,Na2S6,graphene_vdw,Na–S–Na,97.06,Vacuum,True,True,2,97.06,0.06,0.04,0.04,nan
Na2S6@graphene_vdw,Na2S6,graphene_vdw,S–S–Na,86.81,Vacuum,True,True,6,81.42,10.18,9.29,4.15,0.92
Na2S6@graphene_vdw,Na2S6,graphene_vdw,S–S–S,111.36,Vacuum,True,True,2,111.36,0.05,0.03,0.03,nan
Na2S6@graphene_vdw-PC,Na2S6,graphene_vdw,S–S–S,114.61,PC,True,True,2,114.61,0.03,0.02,0.02,nan
Na2S6@graphene_vdw-glyme,Na2S6,graphene_vdw,S–S–S,112.36,Glyme,True,True,2,112.36,0.07,0.05,0.05,nan
Na2S6@graphene_vdw-glyme,Na2S6,graphene_vdw,S–S–Na,84.21,Glyme,True,True,2,84.21,0.06,0.04,0.04,nan
Na2S8@graphene_vdw,Na2S8,graphene_vdw,S–S–Na,94.15,Vacuum,True,True,6,94.35,6.05,5.52,2.47,0.06
Na2S8@graphene_vdw,Na2S8,graphene_vdw,Na–S–Na,74.24,Vacuum,True,True,2,74.24,0.84,0.59,0.59,nan
Na2S8@graphene_vdw,Na2S8,graphene_vdw,S–S–S,112.53,Vacuum,True,True,2,112.53,1.76,1.25,1.25,nan
Na2S8@graphene_vdw,Na2S8,graphene_vdw,S–Na–S,101.57,Vacuum,True,True,7,98.51,31.03,28.73,11.73,1.86
Na2S8@graphene_vdw,Na2S8,graphene_vdw,S–Na–Na,63.08,Vacuum,True,True,6,53.91,15.93,14.54,6.50,0.98
Na2S8@graphene_vdw-PC,Na2S8,graphene_vdw,S–S–S,112.27,PC,True,True,4,112.09,1.78,1.54,0.89,0.57
Na2S8@graphene_vdw-glyme,Na2S8,graphene_vdw,S–S–S,112.14,Glyme,True,True,4,113.49,3.23,2.80,1.61,-1.91
Na2S8@graphene_vdw-glyme,Na2S8,graphene_vdw,S–S–Na,94.23,Glyme,True,True,5,87.22,14.45,12.92,6.46,0.30
Na2S8@graphene_vdw-glyme,Na2S8,graphene_vdw,S–Na–S,114.80,Glyme,True,True,6,100.94,40.96,37.39,16.72,0.63
Na2S@graphene_vdw,Na2S,graphene_vdw,Na–S–Na,112.82,Vacuum,True,True,1,112.82,nan,0.00,nan,nan
Na2S@graphene_vdw-glyme,Na2S,graphene_vdw,Na–S–Na,142.55,Glyme,True,True,1,142.55,nan,0.00,nan,nan
