name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@TiO2,Na2S2,TiO2,Ti–Na–O,57.51,Vacuum,True,False,25,65.50,24.97,24.46,4.99,0.14
Na2S2@TiO2,Na2S2,TiO2,Ti–Ti–Ti,92.25,Vacuum,True,False,240,85.06,38.35,38.27,2.48,0.46
Na2S2@TiO2,Na2S2,TiO2,Ti–Ti–O,82.24,Vacuum,True,False,633,71.64,42.48,42.44,1.69,0.21
Na2S2@TiO2,Na2S2,TiO2,O–Ti–O,95.93,Vacuum,True,False,308,90.00,38.37,38.31,2.19,0.62
Na2S2@TiO2,Na2S2,TiO2,Ti–Ti–Na,82.29,Vacuum,True,False,58,65.83,34.57,34.27,4.54,1.06
Na2S2@TiO2,Na2S2,TiO2,O–Ti–Na,88.73,Vacuum,True,False,72,89.74,37.82,37.56,4.46,0.17
Na2S2@TiO2,Na2S2,TiO2,Ti–Ti–S,96.86,Vacuum,True,False,21,91.83,21.01,20.50,4.58,-0.02
Na2S2@TiO2,Na2S2,TiO2,O–Ti–S,100.13,Vacuum,True,False,23,96.69,27.93,27.32,5.82,0.41
Na2S2@TiO2,Na2S2,TiO2,S–Ti–S,28.22,Vacuum,True,False,1,28.22,nan,0.00,nan,nan
Na2S2@TiO2,Na2S2,TiO2,S–Ti–Na,45.30,Vacuum,True,False,6,41.02,9.00,8.21,3.67,1.34
Na2S2@TiO2,Na2S2,TiO2,Ti–O–Ti,106.35,Vacuum,True,False,129,111.28,23.51,23.42,2.07,-0.21
Na2S2@TiO2,Na2S2,TiO2,Ti–O–Na,93.57,Vacuum,True,False,20,92.27,20.70,20.17,4.63,0.26
Na2S2@TiO2,Na2S2,TiO2,Ti–S–S,84.73,Vacuum,True,False,3,102.42,43.51,35.53,25.12,-1.53
Na2S2@TiO2,Na2S2,TiO2,Na–Ti–Na,73.12,Vacuum,True,False,2,73.12,2.76,1.95,1.95,nan
Na2S2@TiO2,Na2S2,TiO2,S–S–Na,68.79,Vacuum,True,False,4,67.36,14.15,12.26,7.08,0.59
Na2S2@TiO2,Na2S2,TiO2,S–Na–Na,39.68,Vacuum,True,False,4,37.45,6.52,5.65,3.26,1.55
