name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@TiO2,Na2S2,TiO2,Ti–Na–S,97.97,Vacuum,True,False,5,109.89,34.92,31.24,15.62,-0.88
Na2S2@TiO2,Na2S2,TiO2,O–Ti–Na,78.83,Vacuum,True,False,12,87.33,35.13,33.64,10.14,0.92
Na2S2@TiO2,Na2S2,TiO2,S–Ti–Na,51.41,Vacuum,True,False,1,51.41,nan,0.00,nan,nan
Na2S2@TiO2,Na2S2,TiO2,Ti–O–Ti,130.54,Vacuum,True,False,25,130.54,0.00,0.00,0.00,-0.67
Na2S2@TiO2,Na2S2,TiO2,Ti–O–Na,114.62,Vacuum,True,False,8,114.73,10.65,9.96,3.77,0.00
Na2S2@TiO2,Na2S2,TiO2,Ti–S–S,116.62,Vacuum,True,False,1,116.62,nan,0.00,nan,nan
Na2S2@TiO2,Na2S2,TiO2,O–Ti–O,102.85,Vacuum,True,False,82,90.00,33.85,33.64,3.74,1.87
Na2S2@TiO2,Na2S2,TiO2,Ti–S–Na,81.99,Vacuum,True,False,1,81.99,nan,0.00,nan,nan
Na2S2@TiO2,Na2S2,TiO2,Na–S–Na,109.45,Vacuum,True,False,1,109.45,nan,0.00,nan,nan
Na2S2@TiO2,Na2S2,TiO2,Ti–Na–O,46.87,Vacuum,True,False,6,34.78,18.98,17.33,7.75,0.97
Na2S2@TiO2,Na2S2,TiO2,O–Na–O,69.04,Vacuum,True,False,2,69.04,0.34,0.24,0.24,nan
Na2S2@TiO2,Na2S2,TiO2,O–Na–S,119.27,Vacuum,True,False,6,109.47,22.54,20.57,9.20,0.84
Na2S2@TiO2,Na2S2,TiO2,Ti–Na–Ti,63.29,Vacuum,True,False,1,63.29,nan,0.00,nan,nan
Na2S2@TiO2,Na2S2,TiO2,S–Na–S,45.27,Vacuum,True,False,1,45.27,nan,0.00,nan,nan
Na2S2@TiO2,Na2S2,TiO2,S–S–Na,74.04,Vacuum,True,False,3,68.55,11.63,9.49,6.71,1.65
Na2S2@TiO2,Na2S2,TiO2,O–Ti–S,114.73,Vacuum,True,False,4,111.52,29.12,25.22,14.56,0.19
Na2S2@TiO2-PC,Na2S2,TiO2,O–Ti–O,102.85,PC,False,False,82,90.00,33.85,33.64,3.74,1.87
Na2S2@TiO2-PC,Na2S2,TiO2,Ti–O–Ti,130.54,PC,False,False,25,130.54,0.00,0.00,0.00,-0.67
Na2S2@TiO2-glyme,Na2S2,TiO2,O–Ti–O,102.85,Glyme,False,False,82,90.00,33.85,33.64,3.74,1.87
Na2S2@TiO2-glyme,Na2S2,TiO2,O–Na–S,117.87,Glyme,False,False,6,107.85,22.21,20.28,9.07,0.85
Na2S2@TiO2-glyme,Na2S2,TiO2,S–Na–S,45.19,Glyme,False,False,1,45.19,nan,0.00,nan,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,O–Ti–S,114.73,Glyme,False,False,4,111.35,29.26,25.34,14.63,0.23
Na2S2@TiO2-glyme,Na2S2,TiO2,O–Ti–Na,65.31,Glyme,False,False,8,63.76,26.49,24.78,9.36,0.02
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–O–Ti,130.54,Glyme,False,False,25,130.54,0.00,0.00,0.00,-0.67
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–S–S,116.61,Glyme,False,False,1,116.61,nan,0.00,nan,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–O–Na,114.66,Glyme,False,False,8,114.72,10.47,9.80,3.70,0.00
Na2S2@TiO2-glyme,Na2S2,TiO2,S–S–Na,74.27,Glyme,False,False,3,68.18,11.91,9.72,6.87,1.70
Na2S2@TiO2-glyme,Na2S2,TiO2,Na–S–Na,110.23,Glyme,False,False,1,110.23,nan,0.00,nan,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–Na–O,34.49,Glyme,False,False,4,34.50,0.17,0.15,0.08,-0.51
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–Na–S,120.43,Glyme,False,False,3,125.37,10.24,8.36,5.91,-1.67
Na2S2@TiO2-glyme,Na2S2,TiO2,O–Na–O,68.85,Glyme,False,False,2,68.85,0.13,0.09,0.09,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–S–Na,83.03,Glyme,False,False,1,83.03,nan,0.00,nan,nan
Na2S4@TiO2,Na2S4,TiO2,O–Ti–Na,85.43,Vacuum,True,False,8,87.80,37.68,35.25,13.32,0.94
Na2S4@TiO2,Na2S4,TiO2,Ti–S–Na,83.19,Vacuum,True,False,2,83.19,0.12,0.08,0.08,nan
Na2S4@TiO2,Na2S4,TiO2,S–Ti–Na,50.82,Vacuum,True,False,1,50.82,nan,0.00,nan,nan
Na2S4@TiO2,Na2S4,TiO2,Ti–O–Ti,130.54,Vacuum,True,False,25,130.54,0.00,0.00,0.00,-0.67
Na2S4@TiO2,Na2S4,TiO2,Ti–O–Na,116.50,Vacuum,True,False,5,124.15,10.95,9.80,4.90,-0.61
Na2S4@TiO2,Na2S4,TiO2,Ti–S–S,119.17,Vacuum,True,False,2,119.17,0.07,0.05,0.05,nan
Na2S4@TiO2,Na2S4,TiO2,S–S–Na,88.61,Vacuum,True,False,6,85.23,6.33,5.78,2.58,0.93
Na2S4@TiO2,Na2S4,TiO2,Ti–Na–O,52.71,Vacuum,True,False,4,52.70,20.70,17.93,10.35,0.00
Na2S4@TiO2,Na2S4,TiO2,Ti–Na–Ti,62.98,Vacuum,True,False,1,62.98,nan,0.00,nan,nan
Na2S4@TiO2,Na2S4,TiO2,Ti–Na–S,98.31,Vacuum,True,False,4,106.03,37.47,32.45,18.73,-1.16
Na2S4@TiO2,Na2S4,TiO2,O–Na–O,69.30,Vacuum,True,False,1,69.30,nan,0.00,nan,nan
Na2S4@TiO2,Na2S4,TiO2,O–Na–S,116.57,Vacuum,True,False,6,107.40,26.65,24.33,10.88,2.22
Na2S4@TiO2,Na2S4,TiO2,S–Na–S,78.16,Vacuum,True,False,2,78.16,0.05,0.04,0.04,nan
Na2S4@TiO2,Na2S4,TiO2,O–Ti–O,102.85,Vacuum,True,False,82,90.00,33.85,33.64,3.74,1.87
Na2S4@TiO2,Na2S4,TiO2,S–S–S,112.58,Vacuum,True,False,2,112.58,0.07,0.05,0.05,nan
Na2S4@TiO2,Na2S4,TiO2,O–Ti–S,114.32,Vacuum,True,False,8,114.42,27.61,25.82,9.76,-0.01
Na2S4@TiO2-PC,Na2S4,TiO2,O–Ti–O,102.85,PC,False,False,82,90.00,33.85,33.64,3.74,1.87
Na2S4@TiO2-PC,Na2S4,TiO2,O–Ti–Na,86.90,PC,False,False,8,86.88,38.81,36.31,13.72,1.03
Na2S4@TiO2-PC,Na2S4,TiO2,Ti–O–Ti,130.54,PC,False,False,25,130.54,0.00,0.00,0.00,-0.67
Na2S4@TiO2-PC,Na2S4,TiO2,Ti–O–Na,114.99,PC,False,False,5,123.52,12.48,11.16,5.58,-0.61
Na2S4@TiO2-PC,Na2S4,TiO2,Ti–Na–Ti,70.36,PC,False,False,1,70.36,nan,0.00,nan,nan
Na2S4@TiO2-PC,Na2S4,TiO2,Ti–Na–O,59.74,PC,False,False,4,59.65,27.59,23.89,13.79,0.00
Na2S4@TiO2-PC,Na2S4,TiO2,O–Na–O,68.12,PC,False,False,1,68.12,nan,0.00,nan,nan
Na2S4@TiO2-glyme,Na2S4,TiO2,Ti–Na–S,121.12,Glyme,False,False,2,121.12,19.15,13.54,13.54,nan
Na2S4@TiO2-glyme,Na2S4,TiO2,O–Na–S,115.73,Glyme,False,False,6,106.50,26.47,24.16,10.81,2.25
Na2S4@TiO2-glyme,Na2S4,TiO2,S–Na–S,77.10,Glyme,False,False,2,77.10,0.01,0.01,0.01,nan
Na2S4@TiO2-glyme,Na2S4,TiO2,O–Ti–O,102.85,Glyme,False,False,82,90.00,33.85,33.64,3.74,1.87
Na2S4@TiO2-glyme,Na2S4,TiO2,O–Ti–S,114.33,Glyme,False,False,8,114.56,27.54,25.76,9.74,-0.02
Na2S4@TiO2-glyme,Na2S4,TiO2,O–Ti–Na,65.32,Glyme,False,False,4,63.73,28.62,24.79,14.31,0.05
Na2S4@TiO2-glyme,Na2S4,TiO2,Ti–O–Na,116.60,Glyme,False,False,5,124.46,10.89,9.74,4.87,-0.61
Na2S4@TiO2-glyme,Na2S4,TiO2,Ti–S–S,119.47,Glyme,False,False,2,119.47,0.03,0.02,0.02,nan
Na2S4@TiO2-glyme,Na2S4,TiO2,Ti–O–Ti,130.54,Glyme,False,False,25,130.54,0.00,0.00,0.00,-0.67
Na2S4@TiO2-glyme,Na2S4,TiO2,S–S–Na,88.78,Glyme,False,False,6,85.50,5.96,5.44,2.43,0.94
Na2S4@TiO2-glyme,Na2S4,TiO2,S–S–S,112.90,Glyme,False,False,2,112.90,0.00,0.00,0.00,nan
