name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@NiS2_S,Na2S2,NiS2_S,S–Na,2.7713,Vacuum,False,False,1,2.7713,nan,0.0000,nan,nan
Na2S2@NiS2_S-PC,Na2S2,NiS2_S,S–Na,3.6181,PC,False,False,1,3.6181,nan,0.0000,nan,nan
Na2S4@NiS2_S,Na2S4,NiS2_S,S–S,2.1019,Vacuum,False,False,2,2.1019,0.1634,0.1155,0.1155,nan
Na2S4@NiS2_S,Na2S4,NiS2_S,S–Na,3.4280,Vacuum,False,False,3,3.2588,0.7216,0.5891,0.4166,0.9971
Na2S4@NiS2_S-PC,Na2S4,NiS2_S,S–S,2.1073,PC,False,False,2,2.1073,0.1466,0.1036,0.1036,nan
Na2S4@NiS2_S-PC,Na2S4,NiS2_S,S–Na,4.1637,PC,False,False,1,4.1637,nan,0.0000,nan,nan
Na2S4@NiS2_S-glyme,Na2S4,NiS2_S,S–S,2.0933,Glyme,False,False,2,2.0933,0.1786,0.1263,0.1263,nan
Na2S6@NiS2_S,Na2S6,NiS2_S,S–Na,3.6669,Vacuum,False,False,3,3.8609,0.4985,0.4071,0.2878,-1.4856
Na2S6@NiS2_S,Na2S6,NiS2_S,S–S,2.4663,Vacuum,False,False,5,2.1595,0.5929,0.5303,0.2651,1.1331
Na2S6@NiS2_S-PC,Na2S6,NiS2_S,S–S,2.3456,PC,False,False,4,2.0657,0.6351,0.5500,0.3176,1.9034
Na2S6@NiS2_S-glyme,Na2S6,NiS2_S,S–S,2.3412,Glyme,False,False,4,2.0614,0.6543,0.5666,0.3272,1.8520
Na2S8@NiS2_S,Na2S8,NiS2_S,S–S,2.3842,Vacuum,False,False,4,2.1031,0.6394,0.5537,0.3197,1.9407
Na2S8@NiS2_S,Na2S8,NiS2_S,S–Na,3.4785,Vacuum,False,False,3,3.6035,0.5165,0.4217,0.2982,-1.0258
Na2S8@NiS2_S-PC,Na2S8,NiS2_S,S–S,2.3540,PC,False,False,4,2.1123,0.5531,0.4790,0.2765,1.9324
Na2S8@NiS2_S-PC,Na2S8,NiS2_S,S–Na,3.9622,PC,False,False,2,3.9622,0.0843,0.0596,0.0596,nan
Na2S8@NiS2_S-glyme,Na2S8,NiS2_S,S–S,2.3780,Glyme,False,False,4,2.1039,0.6245,0.5409,0.3123,1.9393
Na2S8@NiS2_S-glyme,Na2S8,NiS2_S,S–Na,3.6265,Glyme,False,False,3,3.7655,0.5649,0.4612,0.3261,-1.0404
Na2S@NiS2_S,Na2S,NiS2_S,S–Na,3.0113,Vacuum,False,False,1,3.0113,nan,0.0000,nan,nan
Na2S@NiS2_S-PC,Na2S,NiS2_S,S–Na,3.9043,PC,False,False,1,3.9043,nan,0.0000,nan,nan
