name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@TiO2,Na2S2,TiO2,S–S,2.0971,Vacuum,True,False,1,2.0971,nan,0.0000,nan,nan
Na2S2@TiO2,Na2S2,TiO2,S–Na,2.8425,Vacuum,True,False,4,2.7238,0.3022,0.2617,0.1511,1.8527
Na2S2@TiO2,Na2S2,TiO2,Na–Na,4.3534,Vacuum,True,False,1,4.3534,nan,0.0000,nan,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,S–S,2.1133,Glyme,False,False,1,2.1133,nan,0.0000,nan,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,S–Na,2.8753,Glyme,False,False,4,2.7499,0.3127,0.2708,0.1563,1.8820
Na2S2@TiO2-glyme,Na2S2,TiO2,Na–Na,4.4266,Glyme,False,False,1,4.4266,nan,0.0000,nan,nan
Na2S4@TiO2,Na2S4,TiO2,Na–Na,4.2486,Vacuum,True,False,1,4.2486,nan,0.0000,nan,nan
Na2S4@TiO2,Na2S4,TiO2,S–Na,3.1352,Vacuum,True,False,8,3.0540,0.4123,0.3856,0.1458,0.3909
Na2S4@TiO2,Na2S4,TiO2,S–S,2.0981,Vacuum,True,False,3,2.0925,0.0100,0.0082,0.0058,1.7304
Na2S4@TiO2-PC,Na2S4,TiO2,S–S,2.2118,PC,False,False,2,2.2118,0.0434,0.0307,0.0307,nan
Na2S4@TiO2-PC,Na2S4,TiO2,S–Na,4.3272,PC,False,False,2,4.3272,0.0248,0.0175,0.0175,nan
Na2S4@TiO2-glyme,Na2S4,TiO2,Na–Na,4.3287,Glyme,False,False,1,4.3287,nan,0.0000,nan,nan
Na2S4@TiO2-glyme,Na2S4,TiO2,S–Na,3.1743,Glyme,False,False,8,3.0966,0.4044,0.3783,0.1430,0.3530
Na2S4@TiO2-glyme,Na2S4,TiO2,S–S,2.1012,Glyme,False,False,3,2.0927,0.0149,0.0122,0.0086,1.7314
Na2S6@TiO2,Na2S6,TiO2,Na–Na,4.7311,Vacuum,True,False,1,4.7311,nan,0.0000,nan,nan
Na2S6@TiO2,Na2S6,TiO2,S–Na,3.0114,Vacuum,True,False,9,2.9693,0.3145,0.2965,0.1048,0.9642
Na2S6@TiO2,Na2S6,TiO2,S–S,2.0695,Vacuum,True,False,4,2.0734,0.0304,0.0263,0.0152,-0.5808
Na2S6@TiO2-PC,Na2S6,TiO2,Na–Na,4.5301,PC,False,False,1,4.5301,nan,0.0000,nan,nan
Na2S6@TiO2-glyme,Na2S6,TiO2,Na–Na,4.7893,Glyme,False,False,1,4.7893,nan,0.0000,nan,nan
Na2S6@TiO2-glyme,Na2S6,TiO2,S–Na,3.0269,Glyme,False,False,9,2.9615,0.3039,0.2865,0.1013,0.7711
Na2S6@TiO2-glyme,Na2S6,TiO2,S–S,2.0801,Glyme,False,False,4,2.0820,0.0255,0.0221,0.0128,-0.3820
Na2S8@TiO2,Na2S8,TiO2,S–S,2.0372,Vacuum,True,False,5,2.0345,0.0192,0.0172,0.0086,0.0501
Na2S8@TiO2,Na2S8,TiO2,S–Na,3.1680,Vacuum,True,False,11,3.0038,0.3868,0.3688,0.1166,0.7970
Na2S8@TiO2,Na2S8,TiO2,Na–Na,4.4424,Vacuum,True,False,1,4.4424,nan,0.0000,nan,nan
Na2S8@TiO2-PC,Na2S8,TiO2,S–S,2.9456,PC,False,False,3,3.2754,0.6579,0.5371,0.3798,-1.6890
Na2S8@TiO2-PC,Na2S8,TiO2,S–Na,3.0828,PC,False,False,3,2.7678,0.7165,0.5850,0.4136,1.5960
Na2S8@TiO2-PC,Na2S8,TiO2,Na–Na,5.3274,PC,False,False,1,5.3274,nan,0.0000,nan,nan
Na2S8@TiO2-glyme,Na2S8,TiO2,S–S,2.0470,Glyme,False,False,5,2.0431,0.0153,0.0137,0.0069,0.0242
Na2S8@TiO2-glyme,Na2S8,TiO2,S–Na,3.1654,Glyme,False,False,11,3.0497,0.3705,0.3533,0.1117,0.7073
Na2S8@TiO2-glyme,Na2S8,TiO2,Na–Na,4.4220,Glyme,False,False,1,4.4220,nan,0.0000,nan,nan
Na2S@TiO2,Na2S,TiO2,S–Na,2.4472,Vacuum,True,False,2,2.4472,0.0001,0.0001,0.0001,nan
Na2S@TiO2,Na2S,TiO2,Na–Na,4.1360,Vacuum,True,False,1,4.1360,nan,0.0000,nan,nan
Na2S@TiO2-glyme,Na2S,TiO2,S–Na,2.7046,Glyme,True,False,2,2.7046,0.0865,0.0612,0.0612,nan
Na2S@TiO2-glyme,Na2S,TiO2,Na–Na,4.1029,Glyme,True,False,1,4.1029,nan,0.0000,nan,nan
