name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@TiO2,Na2S2,TiO2,S–S,2.0971,Vacuum,True,False,1,2.0971,nan,0.0000,nan,nan
Na2S2@TiO2,Na2S2,TiO2,Na–Na,4.3534,Vacuum,True,False,1,4.3534,nan,0.0000,nan,nan
Na2S2@TiO2,Na2S2,TiO2,S–Na,2.8425,Vacuum,True,False,4,2.7238,0.3022,0.2617,0.1511,1.8527
Na2S2@TiO2,Na2S2,TiO2,O–Na,2.5285,Vacuum,True,False,5,2.2422,0.6643,0.5942,0.2971,2.2233
Na2S2@TiO2,Na2S2,TiO2,Ti–S,3.5709,Vacuum,True,False,3,3.9648,0.8883,0.7253,0.5128,-1.6030
Na2S2@TiO2,Na2S2,TiO2,Ti–Na,3.6469,Vacuum,True,False,10,3.7196,0.2140,0.2030,0.0677,-0.5305
Na2S2@TiO2,Na2S2,TiO2,Ti–O,2.6348,Vacuum,True,False,109,1.9834,0.7586,0.7551,0.0727,0.2426
Na2S2@TiO2,Na2S2,TiO2,Ti–Ti,4.0710,Vacuum,True,False,49,3.5692,0.5175,0.5122,0.0739,0.0421
Na2S2@TiO2-PC,Na2S2,TiO2,Ti–Ti,4.0710,PC,False,False,49,3.5692,0.5175,0.5122,0.0739,0.0421
Na2S2@TiO2-PC,Na2S2,TiO2,Ti–O,2.6348,PC,False,False,109,1.9834,0.7586,0.7551,0.0727,0.2426
Na2S2@TiO2-PC,Na2S2,TiO2,Ti–Na,4.8776,PC,False,False,3,4.9987,0.4237,0.3460,0.2446,-1.1810
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–Ti,4.0710,Glyme,False,False,49,3.5692,0.5175,0.5122,0.0739,0.0421
Na2S2@TiO2-glyme,Na2S2,TiO2,S–Na,2.8753,Glyme,False,False,4,2.7499,0.3127,0.2708,0.1563,1.8820
Na2S2@TiO2-glyme,Na2S2,TiO2,S–S,2.1133,Glyme,False,False,1,2.1133,nan,0.0000,nan,nan
Na2S2@TiO2-glyme,Na2S2,TiO2,O–Na,2.5399,Glyme,False,False,5,2.2446,0.6769,0.6054,0.3027,2.2305
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–S,3.5808,Glyme,False,False,3,3.9847,0.8889,0.7258,0.5132,-1.6226
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–Na,3.6518,Glyme,False,False,10,3.7103,0.2000,0.1897,0.0632,-0.8133
