name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@TiO2,Na2S2,TiO2,Ti–O,1.9651,Vacuum,True,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S2@TiO2-PC,Na2S2,TiO2,Ti–O,1.9651,PC,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S2@TiO2-glyme,Na2S2,TiO2,Ti–O,1.9651,Glyme,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S4@TiO2,Na2S4,TiO2,Ti–O,1.9651,Vacuum,True,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S4@TiO2-PC,Na2S4,TiO2,Ti–O,1.9651,PC,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S4@TiO2-glyme,Na2S4,TiO2,Ti–O,1.9651,Glyme,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S6@TiO2,Na2S6,TiO2,Ti–O,1.9651,Vacuum,True,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S6@TiO2-PC,Na2S6,TiO2,Ti–O,1.9651,PC,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S6@TiO2-glyme,Na2S6,TiO2,Ti–O,1.9651,Glyme,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S8@TiO2,Na2S8,TiO2,Ti–O,1.9651,Vacuum,True,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S8@TiO2-PC,Na2S8,TiO2,Ti–O,1.9651,PC,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S8@TiO2-glyme,Na2S8,TiO2,Ti–O,1.9651,Glyme,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S@TiO2,Na2S,TiO2,Ti–O,1.9649,Vacuum,True,False,113,1.9834,0.0187,0.0186,0.0018,-0.0179
Na2S@TiO2-PC,Na2S,TiO2,Ti–O,1.9651,PC,False,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
Na2S@TiO2-glyme,Na2S,TiO2,Ti–O,1.9651,Glyme,True,False,61,1.9834,0.0188,0.0186,0.0024,-0.0336
