name,NaPS,sorbent,Atoms,Mean,solvent,electronic_scf,vdw,Count,Median,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S2@graphene_vdw,Na2S2,graphene_vdw,S–S,2.0796,Vacuum,True,True,1,2.0796,nan,0.0000,nan,nan
Na2S2@graphene_vdw,Na2S2,graphene_vdw,S–Na,2.7055,Vacuum,True,True,4,2.7053,0.0043,0.0038,0.0022,0.1821
Na2S2@graphene_vdw,Na2S2,graphene_vdw,Na–Na,4.3203,Vacuum,True,True,1,4.3203,nan,0.0000,nan,nan
Na2S2@graphene_vdw-PC,Na2S2,graphene_vdw,S–S,2.0395,PC,True,True,1,2.0395,nan,0.0000,nan,nan
Na2S2@graphene_vdw-PC,Na2S2,graphene_vdw,S–Na,3.8904,PC,True,True,4,3.8906,0.0106,0.0092,0.0053,-0.0574
Na2S2@graphene_vdw-glyme,Na2S2,graphene_vdw,S–S,2.0638,Glyme,True,True,1,2.0638,nan,0.0000,nan,nan
Na2S2@graphene_vdw-glyme,Na2S2,graphene_vdw,S–Na,2.7903,Glyme,True,True,4,2.7899,0.0022,0.0019,0.0011,0.9721
Na2S2@graphene_vdw-glyme,Na2S2,graphene_vdw,Na–Na,5.1546,Glyme,True,True,1,5.1546,nan,0.0000,nan,nan
Na2S4@graphene_vdw,Na2S4,graphene_vdw,Na–Na,3.7200,Vacuum,False,True,1,3.7200,nan,0.0000,nan,nan
Na2S4@graphene_vdw,Na2S4,graphene_vdw,S–Na,2.9995,Vacuum,False,True,8,2.8692,0.3185,0.2979,0.1126,1.1351
Na2S4@graphene_vdw,Na2S4,graphene_vdw,S–S,2.0769,Vacuum,False,True,3,2.0548,0.0385,0.0315,0.0223,1.7319
Na2S4@graphene_vdw-PC,Na2S4,graphene_vdw,S–S,2.4045,PC,False,True,4,2.1199,0.6694,0.5797,0.3347,1.8033
Na2S4@graphene_vdw-PC,Na2S4,graphene_vdw,S–Na,3.9452,PC,False,True,8,3.9377,0.0742,0.0694,0.0262,-0.0721
Na2S4@graphene_vdw-glyme,Na2S4,graphene_vdw,Na–Na,4.5389,Glyme,False,True,1,4.5389,nan,0.0000,nan,nan
Na2S4@graphene_vdw-glyme,Na2S4,graphene_vdw,S–Na,3.1435,Glyme,False,True,8,3.1368,0.2969,0.2777,0.1050,0.0064
Na2S4@graphene_vdw-glyme,Na2S4,graphene_vdw,S–S,2.0938,Glyme,False,True,3,2.0066,0.1513,0.1235,0.0873,1.7320
Na2S6@graphene_vdw,Na2S6,graphene_vdw,Na–Na,4.2330,Vacuum,True,True,1,4.2330,nan,0.0000,nan,nan
Na2S6@graphene_vdw,Na2S6,graphene_vdw,S–Na,3.0597,Vacuum,True,True,10,2.8356,0.3833,0.3636,0.1212,1.2473
Na2S6@graphene_vdw,Na2S6,graphene_vdw,S–S,2.5023,Vacuum,True,True,7,2.0171,0.6378,0.5905,0.2411,0.5525
